category,product_custom_name,asin,country_code,product_title,review_url,review_rating,review_date,reviewer_url,reviewer_name,reviewer_id,review_title,review_text,review_verified,variation_asin,deleted,deleted_datetime,product_attributes,amazon_review_id
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1CV0O406211W3,5.0,2018-03-12,https://www.amazon.com/gp/profile/amzn1.account.AFJ4XXC6F67FL7NVF7G2ZNUHMW6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AFJ4XXC6F67FL7NVF7G2ZNUHMW6A,Five Stars,Great quality for 10.00 less than any auto store on average.,Yes,,Not Deleted,,,R1CV0O406211W3
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3QAYYTSMRF8M7,5.0,2018-03-12,https://www.amazon.com/gp/profile/amzn1.account.AF63GESWIZCV7MRVWHMXBPWYZIFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Corry E. Sheely,AF63GESWIZCV7MRVWHMXBPWYZIFA,Five Stars,So far so good wipers work like a champ on my Charger.,Yes,,Not Deleted,,,R3QAYYTSMRF8M7
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RXT3XRO5OMD9C,3.0,2018-03-05,https://www.amazon.com/gp/profile/amzn1.account.AE2SA4SLP52O25SY64RUJSMEWJGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,David,AE2SA4SLP52O25SY64RUJSMEWJGQ,Three Stars,"""Skips"" on my Tacoma.",Yes,,Not Deleted,,,RXT3XRO5OMD9C
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RL95NFBMD0UI9,5.0,2018-03-02,https://www.amazon.com/gp/profile/amzn1.account.AEI6VDXBDNFUG3CQB7S7C573UHQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Josh Cao,AEI6VDXBDNFUG3CQB7S7C573UHQA,great quality. thank,"very fast shipping, great quality. thank you",Yes,,Not Deleted,,,RL95NFBMD0UI9
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R26SJ1Y1WP9RT6,5.0,2018-02-22,https://www.amazon.com/gp/profile/amzn1.account.AHT4IFLETAU6GLTQIWJ5MKT3K6IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,JS,AHT4IFLETAU6GLTQIWJ5MKT3K6IQ,Five Stars,works as expected,Yes,,Not Deleted,,,R26SJ1Y1WP9RT6
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2ZJ5O3YTPTNB3,5.0,2018-02-21,https://www.amazon.com/gp/profile/amzn1.account.AENGFN2VAQUXLMOHJFIM7XMR7LHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Jason N.,AENGFN2VAQUXLMOHJFIM7XMR7LHQ,love icon blades!,great blades!,Yes,,Not Deleted,,,R2ZJ5O3YTPTNB3
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RV7TMAW6Q8O5T,1.0,2018-02-21,https://www.amazon.com/gp/profile/amzn1.account.AHUGGUZFMXW3OG6EWA73VDBJSWBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,HARRY HODGE,AHUGGUZFMXW3OG6EWA73VDBJSWBQ,Wrong blade,Received a old used wiper blade,Yes,,Not Deleted,,,RV7TMAW6Q8O5T
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R34MLTHAEE4P0U,5.0,2018-02-20,https://www.amazon.com/gp/profile/amzn1.account.AGKQA2TK5LXH3G22P2HXXRWISMTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Patrick McHugh,AGKQA2TK5LXH3G22P2HXXRWISMTQ,Great product.,Just what my 2005 Jeep Grand Cherokee needed.,Yes,,Not Deleted,,,R34MLTHAEE4P0U
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2WO349MLGSRNS,5.0,2018-02-10,https://www.amazon.com/gp/profile/amzn1.account.AFDKJXIZ7LI6B2IROGHDWCUEVBPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Infosquirrel,AFDKJXIZ7LI6B2IROGHDWCUEVBPQ,Five Stars,Great price. Exactly as pictured. Fast & secure shipping.,Yes,,Not Deleted,,,R2WO349MLGSRNS
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R6RTUCRAIGGIZ,5.0,2018-02-03,https://www.amazon.com/gp/profile/amzn1.account.AGM5ZDBNXELF4MIMCSFRXHU33RLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AGM5ZDBNXELF4MIMCSFRXHU33RLQ,Five Stars,Best wipers on the market!!,Yes,,Not Deleted,,,R6RTUCRAIGGIZ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2YT6109MDDU4G,4.0,2018-01-31,https://www.amazon.com/gp/profile/amzn1.account.AF7LAWFMIYRX7O2LA5LL4HI7A7CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Your Average Joe,AF7LAWFMIYRX7O2LA5LL4HI7A7CQ,Great Blades,"I installed these on my vehicle as well as my wife's, and after a year of use I will say, these are GREAT wipers! They work well in three of the four seasons here, hugging the windshield and giving an even wipe over the distance of the windshield. The only reason I give them four stars, is their performance in the winter is not as good as some of the blades I've used in the past. Perhaps this is due to their low profile (bar style). Installation was VERY easy- probably the easiest I've ever had.",Yes,,Not Deleted,,,R2YT6109MDDU4G
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1ZP8642ZB6HPH,5.0,2018-01-31,https://www.amazon.com/gp/profile/amzn1.account.AET3UEAELQYO6MZWDONWWPEOYBTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Flyboyyy,AET3UEAELQYO6MZWDONWWPEOYBTQ,"Minnesota tested and works well in heavy snow/ice, etc..","First off, I do give windshield wipers a good workout living in the frozen tundra of Minnesota, so we get a chance to really use these things hard! For whatever reason, I end up with a different vehicle almost yearly, and almost without fail the factory supplied stock wipers are always junk (or a step below).  Heavy slush, snow, ice, etc.. for many months on end means we need a good wiper blades and these are among the best.  Not much else to say, they work great, easy to install and seem to last fairly well.",Yes,,Not Deleted,,,R1ZP8642ZB6HPH
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R33PZSU78GOXSW,4.0,2018-01-17,https://www.amazon.com/gp/profile/amzn1.account.AENPNMVURV7YCP7Y562Z5E77IB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Tim L.,AENPNMVURV7YCP7Y562Z5E77IB4Q,Four Stars,Good blades but kinda pricey,Yes,,Not Deleted,,,R33PZSU78GOXSW
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2QXZQS0J3UUE8,5.0,2018-01-15,https://www.amazon.com/gp/profile/amzn1.account.AFJREFFDPJPMUTWFTPBCLIWCCLJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Mohsin Imran,AFJREFFDPJPMUTWFTPBCLIWCCLJQ,Five Stars,great wipers and easy to install,Yes,,Not Deleted,,,R2QXZQS0J3UUE8
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3DVJYNNXH52NC,5.0,2018-01-14,https://www.amazon.com/gp/profile/amzn1.account.AHDCR2QXCDER5EF4ZLKCKKMDAJHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,CalGuY,AHDCR2QXCDER5EF4ZLKCKKMDAJHQ,Audi TT Wiper Blades,Perfect fit as stated,Yes,,Not Deleted,,,R3DVJYNNXH52NC
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RGNMKUTA87UF8,5.0,2018-01-14,https://www.amazon.com/gp/profile/amzn1.account.AGLCC2CTGDVOUTGQVFHDXIM62GFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,pfictionfan4life,AGLCC2CTGDVOUTGQVFHDXIM62GFA,Five Stars,new wipers are such a gratifying thing. smooth as silk and a clean view. A+,Yes,,Not Deleted,,,RGNMKUTA87UF8
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RUUMCK4KPPULO,5.0,2018-01-12,https://www.amazon.com/gp/profile/amzn1.account.AFMTKSUD6RURQSOJDBEASBI2K3XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Ron W,AFMTKSUD6RURQSOJDBEASBI2K3XQ,Five Stars,"Excellent, it performs real well. One swipe and my windshield is clean, no streaks at all.",Yes,,Not Deleted,,,RUUMCK4KPPULO
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1GZZ1V0IJLWGK,5.0,2018-01-11,https://www.amazon.com/gp/profile/amzn1.account.AEGAJFB6FQEDM6GFXM6RPPCS2DPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,ben,AEGAJFB6FQEDM6GFXM6RPPCS2DPA,Five Stars,"Easy to install
Performs well",Yes,,Not Deleted,,,R1GZZ1V0IJLWGK
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3TX10NVLQD4PE,5.0,2018-01-04,https://www.amazon.com/gp/profile/amzn1.account.AGPK4W2U3PIZCC4JQNWIBOLVSOZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AGPK4W2U3PIZCC4JQNWIBOLVSOZA,Five Stars,Great wiper blades. I bout two. Great quality and work great! Will buy again!,Yes,,Not Deleted,,,R3TX10NVLQD4PE
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3M3OR8HDC4S8E,5.0,2017-12-31,https://www.amazon.com/gp/profile/amzn1.account.AECXGVBL75T3P7FFOATIUTJXIRUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Michael William DeBlasio,AECXGVBL75T3P7FFOATIUTJXIRUQ,They're great!,Bosch ICON wipers are great! Tried the Rain-X ones before these and they didn't last very long.,Yes,,Not Deleted,,,R3M3OR8HDC4S8E
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2RXU58CBR8HGF,1.0,2017-12-26,https://www.amazon.com/gp/profile/amzn1.account.AGTDJQ6ZDQO4Q3I2EXAZOP5KJOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Livia,AGTDJQ6ZDQO4Q3I2EXAZOP5KJOJA,Streaky,These were leaving a horrible streak on my windshield. Went to Autozone and purchased a different set and no streaks. I may have gotten a defective pair or something but definitely plan on returning these.,Yes,,Not Deleted,,,R2RXU58CBR8HGF
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1RAGHYSDGE29H,5.0,2017-12-24,https://www.amazon.com/gp/profile/amzn1.account.AHJDRTIIQ3TRCGMWLHD3FSZGYNPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Kindle Customer,AHJDRTIIQ3TRCGMWLHD3FSZGYNPA,Five Stars,"Put them on yesterday, today it rained and they worked fantastic",Yes,,Not Deleted,,,R1RAGHYSDGE29H
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R26TISGFBZKO9U,1.0,2017-12-22,https://www.amazon.com/gp/profile/amzn1.account.AHJ5GK3BMDHY6IGU3FWQ2IUFRBQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Darin Clark Morrison,AHJ5GK3BMDHY6IGU3FWQ2IUFRBQA,Very disappointed.,"This is listed as being able to fit my car, but in fact does not.  Very disappointed.",Yes,,Not Deleted,,,R26TISGFBZKO9U
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3NM5A30VZVIUL,5.0,2017-12-17,https://www.amazon.com/gp/profile/amzn1.account.AGCCEX7CAG45L7UE372O36QX3WSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Pacosam,AGCCEX7CAG45L7UE372O36QX3WSQ,Five Stars,Perfect fit and great price.  They also work very well.  Thanks,Yes,,Not Deleted,,,R3NM5A30VZVIUL
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RFWCHWEWD37ZP,5.0,2017-12-14,https://www.amazon.com/gp/profile/amzn1.account.AGEZJKPULW3HCZO33VW6TWH4MRDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Joseph G.,AGEZJKPULW3HCZO33VW6TWH4MRDA,Five Stars,great product and fast shipping.,Yes,,Not Deleted,,,RFWCHWEWD37ZP
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2RH33FJP4PW16,5.0,2017-12-12,https://www.amazon.com/gp/profile/amzn1.account.AGFPLQURICUQ7MNR2URNJPCMHUPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Eva 81,AGFPLQURICUQ7MNR2URNJPCMHUPQ,Worth the price,Simply the best,Yes,,Not Deleted,,,R2RH33FJP4PW16
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R22O5GTZ1YUM7L,5.0,2017-11-14,https://www.amazon.com/gp/profile/amzn1.account.AGZPFR5DWGFS6QUXTWY7LSUTXK3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Schmidts,AGZPFR5DWGFS6QUXTWY7LSUTXK3A,Great Blades,These are the only blades I’ll use. They last long and I never have issues with them. I’ve tried others and none seem to last as long. Great product!,Yes,,Not Deleted,,,R22O5GTZ1YUM7L
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3UYTS3HL3MGEA,5.0,2017-11-14,https://www.amazon.com/gp/profile/amzn1.account.AHBZ6MEVTBXIJG6ARXPVC6M5NYHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Denis,AHBZ6MEVTBXIJG6ARXPVC6M5NYHA,Five Stars,Almost a year in this blades and still working great here in the PNW (no lack of rain),Yes,,Not Deleted,,,R3UYTS3HL3MGEA
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R37UFDOR4UV56D,1.0,2017-11-13,https://www.amazon.com/gp/profile/amzn1.account.AFAJOUO65TLOMP2BE3ZBG6ENHQRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,D & P,AFAJOUO65TLOMP2BE3ZBG6ENHQRA,Don't trust Amazon recommendation,Doesn't fit my 2002 VW Passat as Amazon stated it does.  The installation method does not work with my wiper arms.,Yes,,Not Deleted,,,R37UFDOR4UV56D
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3BRHLUR0IGP9A,1.0,2017-11-07,https://www.amazon.com/gp/profile/amzn1.account.AEIBOBXCXKQ3RNRIMHGS7VERCIWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Stuart P.,AEIBOBXCXKQ3RNRIMHGS7VERCIWA,This wiper is not worth the money.,"This wiper is not worth the money.  It may work for some vehicles, but it was bowed so badly that it missed most of the center of the windshield are on the driver's side of my F350 Super-Duty pickup.  I went back to using Michelin wipers.  They work.",Yes,,Not Deleted,,,R3BRHLUR0IGP9A
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2HO4RMR8GC9BI,1.0,2017-11-02,https://www.amazon.com/gp/profile/amzn1.account.AHCR3FK2IGCNNOP4K6Z4VGCI2JFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Disappointed,AHCR3FK2IGCNNOP4K6Z4VGCI2JFQ,Don't waste your money,"These wiper blades worked very well for 1 month. Now I have streaks so bad that I can't see while I'm driving. I love I had no problems with the ones I bought from Auto Zone, don't order these online.",Yes,,Not Deleted,,,R2HO4RMR8GC9BI
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R255NMIMOHC78A,5.0,2017-10-29,https://www.amazon.com/gp/profile/amzn1.account.AHIGLYB2VDFHVTUED3THTFQDMGXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Nick Counterman,AHIGLYB2VDFHVTUED3THTFQDMGXQ,2001 Jetta,Fit perfectly. Looks better than open frame wipers. Does an amazing job.,Yes,,Not Deleted,,,R255NMIMOHC78A
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1R4JMEDR6ZAUN,5.0,2017-10-25,https://www.amazon.com/gp/profile/amzn1.account.AE6DTPKJL4GNTYJPIF3YWWBXWQ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Manz Olivier,AE6DTPKJL4GNTYJPIF3YWWBXWQ4A,Five Stars,Super!,Yes,,Not Deleted,,,R1R4JMEDR6ZAUN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R31X8PR91WYQMR,5.0,2017-10-18,https://www.amazon.com/gp/profile/amzn1.account.AHOVITEG52Q7ZU5HJJOHU6C2TI6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Canman,AHOVITEG52Q7ZU5HJJOHU6C2TI6A,with a good price and performs really good,It's a wiper...with a good price and performs really good.,Yes,,Not Deleted,,,R31X8PR91WYQMR
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R33DWZ76RDCQ7I,5.0,2017-10-09,https://www.amazon.com/gp/profile/amzn1.account.AE7JPFCDY6ECDH3BANDN6IXF75LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,A Smith,AE7JPFCDY6ECDH3BANDN6IXF75LQ,DEFINITELY worth the money!,"These are amazing wiper blades. I had got the ones that are about 8 bucks and they lastest about a month, I get these then and they have lasted a year and a half and they are just starting to streak. Great quality and work great.",Yes,,Not Deleted,,,R33DWZ76RDCQ7I
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RJ46E8VJDNRGD,5.0,2017-10-06,https://www.amazon.com/gp/profile/amzn1.account.AGZUV6FILBMQAFV6A3A2FML7K2UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Frankie Baby’s Amazon Reviews,AGZUV6FILBMQAFV6A3A2FML7K2UA,Five Stars,Best wiper blades ever!,Yes,,Not Deleted,,,RJ46E8VJDNRGD
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RRGY9RQ0C7EMS,4.0,2017-10-04,https://www.amazon.com/gp/profile/amzn1.account.AE746BETCTN2NZOPPJ3WWW36SG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,george,AE746BETCTN2NZOPPJ3WWW36SG6Q,these work really well,"nice quality, easy to install",Yes,,Not Deleted,,,RRGY9RQ0C7EMS
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3UKIMF73SMZVY,5.0,2017-10-01,https://www.amazon.com/gp/profile/amzn1.account.AGIL6ZQALRNHLHDGVAU27IKCAHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AGIL6ZQALRNHLHDGVAU27IKCAHWQ,these are great. Nice,"So, far, these are great.  Nice, clean, smooth edge along the windshield.  Easy to install",Yes,,Not Deleted,,,R3UKIMF73SMZVY
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1NMVORIFL5ARN,5.0,2017-09-28,https://www.amazon.com/gp/profile/amzn1.account.AGHF6RVK4REN2HQN2SHTWVHWLRHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AGHF6RVK4REN2HQN2SHTWVHWLRHQ,Five Stars,Excellent product,Yes,,Not Deleted,,,R1NMVORIFL5ARN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2GD3LJ3L50SZG,5.0,2017-09-27,https://www.amazon.com/gp/profile/amzn1.account.AGWHOXIPVZUMJVNZNIYZAEM4SRQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,michael,AGWHOXIPVZUMJVNZNIYZAEM4SRQA,"Great looking - unusual clasp, but cool.  Looks Euro.","Unusual attachment clasp thing, but now that I’ve used it - I like it!",Yes,,Not Deleted,,,R2GD3LJ3L50SZG
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RU89TI0FNCOFX,5.0,2017-09-23,https://www.amazon.com/gp/profile/amzn1.account.AEWYPKPUDO25ARTOQ7VZ7WWHOONA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Bryan H,AEWYPKPUDO25ARTOQ7VZ7WWHOONA,Great blades,Great blades and easy to install.  Works great at slow or higher speeds.  Had these on another vehicle and they've lasted longer then normal blades.  Worth the extra money.,Yes,,Not Deleted,,,RU89TI0FNCOFX
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2RD90C40T17CJ,5.0,2017-09-07,https://www.amazon.com/gp/profile/amzn1.account.AHLSMFJJZPWLGVJF7Z37BOOSKTOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AHLSMFJJZPWLGVJF7Z37BOOSKTOQ,Great product,This wiper does a great job of clearing the window.,Yes,,Not Deleted,,,R2RD90C40T17CJ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RQUYJXQBUGPN,5.0,2017-08-25,https://www.amazon.com/gp/profile/amzn1.account.AFVBOTQEIIF4VHRSJP7JAVADGLYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Lucas Gomez,AFVBOTQEIIF4VHRSJP7JAVADGLYQ,Five Stars,A+,Yes,,Not Deleted,,,RQUYJXQBUGPN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RJ42HJEWCRNZJ,5.0,2017-08-23,https://www.amazon.com/gp/profile/amzn1.account.AE7DH2WBBBVXYONNKZB44RWHPFHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B,AE7DH2WBBBVXYONNKZB44RWHPFHQ,Better than a traditional wiper,"Better than a traditional wiper. Pretty good lifespan, clean wipe out of the box. I have been using this brand on several cars. Would recommend.",Yes,,Not Deleted,,,RJ42HJEWCRNZJ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R33B9QVL1Z9GFL,5.0,2017-08-16,https://www.amazon.com/gp/profile/amzn1.account.AHJZRIRQKEHLE3V4U5VDFL36QNZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,S. Knoop,AHJZRIRQKEHLE3V4U5VDFL36QNZQ,Five Stars,"Great blades, no streaks or noisiness.",Yes,,Not Deleted,,,R33B9QVL1Z9GFL
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RIJVGS882UFUQ,1.0,2017-08-09,https://www.amazon.com/gp/profile/amzn1.account.AGDI7T4352SVWL266IM4QQ5M5P7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,AMANDEEP SANDHU,AGDI7T4352SVWL266IM4QQ5M5P7A,One Star,i do not like it,Yes,,Not Deleted,,,RIJVGS882UFUQ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R10GU549O7SQQG,1.0,2017-08-02,https://www.amazon.com/gp/profile/amzn1.account.AG6HFIRDHUG2VYGWFWPS4EVSEEHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,steve sullivan,AG6HFIRDHUG2VYGWFWPS4EVSEEHQ,Just went to go get my Massachusetts yearly state inspection ...,"Just went to go get my Massachusetts yearly state inspection with only having these for little over a month and failed the state inspection since they are already leaving streaks on the windshield. So, I had to buy new ones at the shop.",Yes,,Not Deleted,,,R10GU549O7SQQG
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2NIB6GCUNG93Z,1.0,2017-07-31,https://www.amazon.com/gp/profile/amzn1.account.AF5E7R4UZAADTEL2G5XWWSAH7E2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Brian,AF5E7R4UZAADTEL2G5XWWSAH7E2A,did not fit,"did not fit correctly, cheap plastic fitting",Yes,,Not Deleted,,,R2NIB6GCUNG93Z
